id,name,description,short_description,founded_on,operating_status,company_type,num_employees_enum,rank_org,rank_org_company,rank_delta_d7,rank_delta_d30,rank_delta_d90,linkedin,semrush_visits_latest_month,semrush_visits_latest_6_months_avg,semrush_visits_mom_pct,semrush_bounce_rate,semrush_visit_duration,semrush_visit_pageviews,semrush_global_rank,funding_total_usd,equity_funding_total_usd,last_equity_funding_total_usd,num_funding_rounds,last_funding_total_usd,last_equity_funding_type,num_investors,funding_stage,last_funding_type,ipo_status,stock_symbol,ipo_valuation_usd,ipo_amount_raised_usd,categories,locations,city,region,country,num_founders,founders,acquisition_status,num_acquisitions,ipqwery_num_patent_granted,ipqwery_num_trademark_registered,hub_tags,num_org_similarities,is_hub_tag_present,has_siftery_profile,is_num_founders_missing,has_website_traffic,semrush_bounce_rate_missing,semrush_visit_duration_missing,semrush_visit_pageviews_missing,semrush_global_rank_missing,has_funding_total_usd,has_equity_funding_total_usd,has_last_equity_funding_total_usd,has_last_funding_total_usd,has_num_funding_rounds,has_last_funding_at,has_ipqwery_num_patent_granted,has_ipqwery_num_trademark_registered
c629050d-33d6-496d-a11e-cbaa0fe32607,Bite Ninja,Bite Ninja is a remote working platform for restaurants.,Bite Ninja is a remote hiring technology platform for restaurants.,2020-01-01,active,for_profit,51-100,50681,46261,0.6,0.9,0.0,https://www.linkedin.com/company/bite-ninja/,115.0,1374.0,-0.983221476510067,0.7826,6.0,1.5391,18949553.0,15975000.0,4675000.0,4000000.0,3.0,11300000.0,seed,8.0,m_and_a,convertible_note,private,N/A,0.0,0.0,"Restaurants,SaaS,Software","Memphis,Tennessee,United States,North America",Memphis,Tennessee,United States,4.0,"Jared Fullwiler,Márton Apai,Orin Wilson,William Clem",Consolidator,1.0,1.0,3.0,unknown,8.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0
d979604b-e814-4b7a-91a1-2a8ec25ad521,Veeve,"Veeve is a shopper engagement platform for the physical store. It offers an AI-powered, snap-on device that attaches to any shopping cart to bring the power of online shopping to in-store shoppers. Features include location tracking, deals & promos according to the shopper’s aisle location, advertising, video recipes and a pay portal to skip the checkout line. There’s also no app or login required. Veeve customers include Albertsons, Tom Thumb, Kroger, Safeway, as well as numerous local and independent retailers.

Key customer-reported benefits (aggregated across multiple retailers):
- Quick set-up - retailers can launch with Veeve in just 10 days 
- 73% sales increase 
- $65 average spent by customers 
- Shorter, more efficient shopping trips for customers
- 95% customer satisfaction score (CSAT), based on end-of-trip survey on the device",Veeve is a computer vision startup that provides in-store cashier-less checkout solution.,2019-11-01,active,for_profit,1-10,50684,46264,-0.2,-0.5,-2.5,https://www.linkedin.com/company/veeveai,226.0,424.333333333333,-0.543434343434343,0.4381,5.0,2.1239,13845212.0,10860688.0,10860688.0,6700000.0,4.0,6700000.0,series_unknown,6.0,Unknown,series_unknown,private,N/A,0.0,0.0,"Artificial Intelligence (AI),Computer Vision,E-Commerce,Machine Learning,Software","Bellevue,Washington,United States,North America",Bellevue,Washington,United States,1.0,Shariq Siddiqui,Independent,0.0,0.0,0.0,unknown,8.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
75e340c5-d1a7-4b6c-9901-92a2987d6d5d,FarmHQ,"FarmHQ is a cellular-connected device that can be added to any irrigation pump, hose reel, traveler, and more. It is a mobile and web-based application that can be used on any smartphone, tablet, or computer. Its services include real-time monitoring, connecting equipment through user-defined automations, detecting equipment failures, controlling your pump from anywhere, and obtaining detailed record-keeping.",CODA Farm Technologies provides mobile irrigation platform that preserves crops and saves waste for farmers.,2020-01-01,active,for_profit,1-10,50742,46319,-0.1,-2.1,4.8,https://www.linkedin.com/company/coda-farm-technologies/,0.0,0.0,0.0,0.5572,238.0,2.2011,30181969.0,6700000.0,6700000.0,500000.0,3.0,500000.0,seed,6.0,seed,seed,private,N/A,0.0,0.0,"Agriculture,AgTech,Farming","Burlington,Washington,United States,North America",Burlington,Washington,United States,2.0,"Connor Wallace,David Wallace",Independent,0.0,0.0,0.0,unknown,8.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
965bd791-b7e1-40f2-a0ce-9df960fb51ec,ReadySpaces,"ReadySpaces supplies the next generation of turnkey co-working industrial space designed to provide companies with the infrastructure to meet the dynamic needs of their unique businesses.  

With locations throughout the U.S. and in Canada, we provide a collaborative work environment with a combination of office, warehouse/production, and storage space.  Customers enjoy amenities and equipment such as forklifts, loading docks, WiFi and conference rooms, as well as flexible terms - giving them unparalleled flexibility and ability to grow.",ReadySpaces supports small businesses with a need for private hands-on industrial workspace & warehouse storage in a community setting.,2019-09-01,active,for_profit,51-100,50769,46345,0.0,-0.3,-0.3,https://www.linkedin.com/company/readyspaces-warehouses,22347.0,26892.5,-0.294268119374704,0.4563,382.0,4.3715,1004054.0,36200000.0,16200000.0,16200000.0,2.0,20000000.0,series_unknown,1.0,Unknown,debt_financing,private,N/A,0.0,0.0,"Commercial Real Estate,Coworking,Self-Storage,Warehousing","Los Angeles,California,United States,North America",Los Angeles,California,United States,2.0,"Jon Zimmerman,Kevin Petrovic",Independent,0.0,0.0,1.0,unknown,9.0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0
05b45343-bb75-4b40-b781-8a354ee1256e,VEL,"VEL is a U.S.-based company that offers tech-forward coworking cafés designed to enhance productivity. Their services include reservable workspaces, ergonomic seating, soundproofing, and amenities like nootropic beverages and robot-delivered orders via a mobile app.",​VEL is a company that offers tech-forward coworking cafés designed to enhance productivity.,2020-09-17,active,for_profit,11-50,51197,46746,0.0,0.5,1.4,https://www.linkedin.com/company/workatvel,128.0,0.0,1.50980392156863,1.0,0.0,1.0,18108707.0,6185541.0,6185541.0,450000.0,5.0,450000.0,seed,1.0,seed,seed,private,N/A,0.0,0.0,"Coffee,Consumer Goods,Coworking,Food and Beverage,Real Estate,Restaurants,Virtual Workforce","Fernandina Beach,Florida,United States,North America",Fernandina Beach,Florida,United States,2.0,"Jack Gunn,Mo Hamzian",Independent,0.0,0.0,3.0,unknown,10.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0
619d44c0-e910-4b9e-aefa-d8196f1f2dc4,Celer Network,"Celer Network is a technology and economic architecture enabling high scalability of public blockchains with off-chain scaling approaches.

Existing payment network proposals and implementations do not have a clear separation between functional components. This tight coupling poses significant challenges for protocol evolution, because changing one requires changes to the whole stack all the way to the applications. Celer Network draws inspiration from the success of layered network architecture from the Internet and push for a clean abstraction of a four-layered payment network architecture consisting of Channel Management, Payment Routing, Payment Transport and Application Runtime. This architecture enables flexibility and more importantly, independent, and fast evolution on each layer. Within this clean network architecture, Celer Network provides innovative solutions on all layers, with highlights of cChannel, cRoute and cOS .",Celer Network is an inter-blockchain and cross-layer communication platform.,2018-01-01,active,for_profit,11-50,51242,46788,1.0,0.8,0.0,https://www.linkedin.com/company/celer-network/,26200.0,25272.6666666667,0.479724387213374,0.5142,281.0,3.3334,886713.0,16100000.0,6100000.0,2100000.0,5.0,10000000.0,seed,12.0,seed,secondary_market,private,N/A,0.0,0.0,Blockchain,"Los Altos,California,United States,North America",Los Altos,California,United States,4.0,"Junda Liu,Mo Dong,Qingkai Liang,Xiaozhou Li",Independent,0.0,0.0,0.0,unknown,11.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
e9f6a134-713e-4df0-98c3-aad768b29267,Culinary Creative Group,"Culinary Creative Group is a hospitality company that develops several critically acclaimed restaurants. Their restaurants are known for their signature hospitality and commitment to exceptional service, using local, seasonal ingredients, and innovative designs.",Culinary Creative Group is a hospitality company that develops several critically acclaimed restaurants.,2022-01-01,active,for_profit,251-500,51397,46932,-0.3,-0.7,-0.2,unknown,703.0,978.0,0.0603318250377074,0.633,443.0,1.734,7853771.0,4249499.0,4249499.0,4249499.0,1.0,4249499.0,seed,1.0,seed,seed,private,N/A,0.0,0.0,"Food and Beverage,Hospitality,Restaurants","Denver,Colorado,United States,North America",Denver,Colorado,United States,2.0,"Juan Padro,Katherine O'shea",Independent,0.0,0.0,0.0,unknown,7.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
614f73e5-9e3f-4f37-8393-ab989a21ca83,Mozarc Medical,Mozarc Medical is a manufacturing company that develops state-of-the-art renal health technologies. Mozarc Medical develops innovative renal health technology by utilizing the leadership and expertise of both firms. The company's primary focus is on developing cutting-edge technologies that leverage patient-centered solutions to transform renal health.,Mozarc Medical is a medical device manufacturing company that focuses on developing innovative technologies for kidney health.,2023-01-01,active,for_profit,1001-5000,51771,47274,0.0,-0.1,-1.0,https://www.linkedin.com/company/mozarcmedical,3388.0,6016.33333333333,-0.351578947368421,0.5685,216.0,3.6166,3820237.0,22399377.0,22399377.0,22399377.0,1.0,22399377.0,series_unknown,1.0,Unknown,series_unknown,private,N/A,0.0,0.0,"Health Care,Medical,Therapeutics","Minneapolis,Minnesota,United States,North America",Minneapolis,Minnesota,United States,2.0,unknown,Independent,0.0,262.0,23.0,unknown,17.0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0
9d3f3f56-baa7-4e06-90dd-f58382f2b0ab,MobileyMe,"MobileyMe is a private cloud network platform that secures mobile phones enabling users to access and control their devices no matter what the circumstances. MobileyMe is available on iOs and Android, and accessible online for Windows and Mac OS.",MobileyMe is a private cloud network platform that secures mobile phones.,2019-01-01,active,for_profit,1-10,51955,47440,-0.2,-0.7,-0.7,https://www.linkedin.com/company/mobileyme,139.0,0.0,0.0,1.0,0.0,1.0,17472770.0,40000.0,40000.0,40000.0,1.0,40000.0,seed,1.0,seed,seed,private,N/A,0.0,0.0,"Mobile,Mobile Apps,Security","Windermere,Florida,United States,North America",Windermere,Florida,United States,2.0,"Bryan Seely,Myra Durrani",Independent,0.0,0.0,0.0,unknown,8.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1f80d07f-4a88-4afe-ac03-cd7137fdf6ef,Castellum,"Castellum is a defense-oriented technology company which is executing strategic acquisitions in the cyber security, information technology, information warfare, software engineering, and electronic warfare space.","Castellum is a defense-oriented technology company which is executing strategic acquisitions in the cyber security, information technology.",2019-01-01,active,for_profit,51-100,51988,47472,-0.2,3.6,-1.3,https://www.linkedin.com/company/castellum-inc,20773.0,12303.5,1.93735859728507,0.1759,7.0,1.9203,1062962.0,23320000.0,19320000.0,5000000.0,7.0,5000000.0,post_ipo_equity,1.0,ipo,post_ipo_equity,public,CTM,0.0,0.0,"Information Services,Information Technology","Bethesda,Maryland,United States,North America",Bethesda,Maryland,United States,1.0,Mark C Fuller,Acquirer,2.0,0.0,0.0,unknown,38.0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1
9289b7d8-23dc-4b9b-8b39-d7f9c42c2eda,Waka Coffee and Tea,"We started Waka to make your day just a bit easier, so you can spend more time on the things you love. Our quality instant coffees and teas are your effortless solution for delicious drinks at home or on-the-go.",Delicious coffee and tea drinks you won't believe that they are instant. Just add water and enjoy.,2018-01-01,active,for_profit,1-10,52095,47570,0.4,0.2,-0.1,https://www.linkedin.com/company/wakacoffee/,36290.0,12884.0,3.23948598130841,0.4861,74.0,1.6452,687147.0,1491971.0,1041971.0,1021971.0,4.0,450000.0,seed,9.0,seed,debt_financing,private,N/A,0.0,0.0,"Coffee,Consumer Goods,E-Commerce,Food and Beverage","Walnut,California,United States,North America",Walnut,California,United States,1.0,David Kovalevski,Independent,0.0,0.0,0.0,unknown,8.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
81ac0e13-4726-457a-b2d8-bfda66ea96e3,Fondue,"At Fondue we've built CashBack to be a better discount: larger AOV, more profitable on first purchase, greater engagement, and higher LTV. It can’t be leaked to discount aggregation sites…and did we mention that shoppers love it?",Fondue helps brands drive profitable growth with CashBack.,2021-01-01,active,for_profit,11-50,52227,47696,0.2,1.7,-0.1,https://www.linkedin.com/company/fondue,105162.0,115543.166666667,0.052936170212766,0.807,777.0,1.7546,301128.0,10500000.0,10500000.0,10500000.0,2.0,10500000.0,seed,11.0,m_and_a,seed,private,N/A,0.0,0.0,"Apps,Data Integration,Developer APIs,E-Commerce,E-Commerce Platforms,Shopping,Software","New York,New York,United States,North America",New York,New York,United States,3.0,"Abraham Lucey,Oren Charnoff,William Herlands",Acquired,0.0,0.0,0.0,unknown,9.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
58499c40-f293-4ce6-bf2e-39436b840f3f,Gamma Biosciences,"Gamma Biosciences is an innovator in life sciences focused on bioprocessing tools and technologies for the development and production of advanced therapies, including vaccines, biologics and cell and gene therapies.",Gamma Biosciences is a next-generation bioprocessing for advanced therapies by acquiring or investing in high-potential businesses.,2019-01-01,active,for_profit,11-50,52370,47831,0.0,0.5,-0.2,https://www.linkedin.com/company/gamma-biosciences/,42.0,0.0,-0.754385964912281,1.0,0.0,1.0,25817017.0,200000000.0,200000000.0,200000000.0,1.0,200000000.0,private_equity,1.0,private_equity,private_equity,private,N/A,0.0,0.0,"Biotechnology,Life Science,Therapeutics","Menlo Park,California,United States,North America",Menlo Park,California,United States,2.0,unknown,Acquirer,3.0,0.0,0.0,unknown,7.0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
8a2f3858-39e9-45de-b02d-d6973407e72d,Postal Realty Trust,"Postal Realty Trust is propelled by its institutional knowledge developed through a track record of stewardship, ready access to capital, and government-backed tenant. Postal Realty Trust has the size and expertise to provide consistent growth to investors while also serving as a reliable partner and resource to their fellow postal property owners. As a publicly traded REIT with ready access to capital, Postal Realty Trust's transactions are always all cash.",Postal Realty Trust is a publicly traded real estate investment company.,2018-01-01,active,for_profit,11-50,52864,48299,-0.7,-0.2,3.9,unknown,730.0,5700.33333333333,-0.765725288831836,0.9123,16.0,1.1753,7716630.0,489562500.0,49562500.0,49562500.0,2.0,440000000.0,post_ipo_equity,3.0,ipo,post_ipo_debt,public,PSTL,0.0,76500000.0,"Leasing,Property Management,Real Estate","Cedarhurst,New York,United States,North America",Cedarhurst,New York,United States,1.0,Andrew Spodek,Independent,0.0,0.0,0.0,unknown,11.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
6efef985-aa99-498c-ba03-f4152951fb95,Patriot Family Homes,"Patriot Family Home is a property management and leasing company. They also provide property management, leasing, technology and back-end support, and temporary relocation housing. They offer a suite of industry-leading technology, digital support, and customer engagement packages to assist property managers.","Patriot Family Home provides property management, renting, and real estate investing services.",2018-01-01,active,for_profit,51-100,53020,48445,0.0,0.4,-0.1,https://www.linkedin.com/company/patriot-family-homes,17.0,246.166666666667,-0.76056338028169,1.0,0.0,1.0,29235828.0,60000000.0,60000000.0,60000000.0,1.0,60000000.0,series_b,2.0,early_stage_venture,series_b,private,N/A,0.0,0.0,"Property Management,Real Estate,Rental","Chattanooga,Tennessee,United States,North America",Chattanooga,Tennessee,United States,1.0,Joseph Riley,Independent,0.0,0.0,0.0,unknown,13.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
42373a86-8c6d-4f69-9185-91b09037abac,R.e.m. Beauty,"R e m beauty is established to provide the resources which need to bring most vivid, unlimited, and creative aspirations to reality.","R e m.beauty is established to provide the resources which need to bring most vivid, unlimited, and creative aspirations to reality.",2021-01-01,active,for_profit,11-50,53081,48499,3.9,4.2,5.0,https://www.linkedin.com/company/r-e-m-beauty,648570.0,333937.333333333,0.610273853564069,0.5624,280.0,3.411,71686.0,0.0,0.0,0.0,1.0,0.0,seed,5.0,seed,seed,private,N/A,0.0,0.0,Beauty,"Los Angeles,California,United States,North America",Los Angeles,California,United States,1.0,Ariana Grande,Independent,0.0,0.0,25.0,unknown,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
88a17af9-a7a9-4779-b353-70b2744bc3e4,CereTax,"CereTax is here to show tax managers, tax directors, and CFO’s that someone has been listening. No longer are you limited to using antiquated technology and choosing between the same legacy platforms that have advanced slower than your own business.","CereTax is here to show tax managers, tax directors.",2021-01-01,active,for_profit,11-50,53083,48502,-0.1,-0.4,-0.1,https://www.linkedin.com/company/ceretax,1894.0,1083.66666666667,0.410275502606106,0.4187,101.0,2.1843,5065915.0,26914989.0,26914989.0,7914989.0,3.0,7914989.0,series_unknown,6.0,Unknown,series_unknown,private,N/A,0.0,0.0,"Consulting,Customer Service,Financial Services","Alpharetta,Georgia,United States,North America",Alpharetta,Georgia,United States,1.0,Mike Sanders,Independent,0.0,0.0,1.0,unknown,9.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0
3eed1058-689d-4d5c-b14a-add662c278ec,O Positiv,"O Positiv is a female wellness company that produces nutritional supplements in gummy and capsule form for women's health needs. O Positiv develops products that help boost immunity, aid digestion, and combat PMS symptoms in women. Through small moments of joy and self-care, O Positiv achieves meaningful health outcomes.",O Positiv is a healthcare company that produces nutritional supplements for women.,2018-12-15,active,for_profit,11-50,53177,48591,-0.1,6.2,-0.3,https://www.linkedin.com/company/28119561,1380918.0,1065926.66666667,0.388007944580919,0.7428,307.0,1.9025,38272.0,0.0,0.0,0.0,0.0,0.0,Unknown,1.0,Unknown,Unknown,private,N/A,0.0,0.0,"Dietary Supplements,Health Care,Wellness","Los Angeles,California,United States,North America",Los Angeles,California,United States,2.0,"Bobby Bitton,Brianna Bitton",Independent,0.0,0.0,25.0,unknown,9.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
e1b9e7ce-8537-4e23-a063-26214300455d,Meshy,"Meshy is a pioneering force in the field of 3D content creation. With a mission to transform the landscape of 3D digital content creation, Meshy combines cutting-edge generative AI with a user-friendly interface, empowering creators across industries to bring their visions to life in 3D.",We help game developers and creative professionals speed up 3D content creation with the power of AI.,2021-06-09,active,for_profit,11-50,53243,48653,4.0,3.6,6.7,unknown,3599924.0,3084900.16666667,0.035164117233661,0.5353,675.0,4.2812,16436.0,0.0,0.0,0.0,2.0,0.0,pre_seed,1.0,seed,pre_seed,private,N/A,0.0,0.0,"3D Technology,Art,Generative AI,Information Technology,Machine Learning","Santa Clara,California,United States,North America",Santa Clara,California,United States,1.0,Ethan Hu,Independent,0.0,0.0,0.0,unknown,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
cc40f88c-775e-4904-b608-0535aeed4e96,Sprinter Spirits,"Sprinter Spirits is a vodka soda made with real fruit juice, premium vodka, and sparkling water.","Sprinter Spirits is a vodka soda made with real fruit juice, premium vodka, and sparkling water.",2023-01-01,active,for_profit,1-10,53356,48757,0.0,-0.2,0.0,https://www.linkedin.com/company/drinksprinter/,2152.0,7359.16666666667,-0.513892026202846,0.7458,32.0,1.2718,4795473.0,23284986.0,23284986.0,10000000.0,3.0,10000000.0,series_a,3.0,early_stage_venture,series_a,private,N/A,0.0,0.0,"Food and Beverage,Food Processing,Wine And Spirits","San Francisco,California,United States,North America",San Francisco,California,United States,2.0,unknown,Independent,0.0,0.0,0.0,unknown,10.0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
b3bb3f00-87d5-4dae-a622-3efbd58e4b11,Condoit,"Condoit is an electrical engineering software platform that provides electrical contractors, engineers, and facility managers with modern design, analysis, and collaboration tools. Its mission is to improve the lives of professionals on the front lines of installing EV chargers and Solar arrays by streamlining processes and ensuring safety with modern software.","Condoit develops a modern platform for electrical design, analysis, and collaboration.",2020-05-29,active,for_profit,11-50,53764,49145,0.0,-0.1,-0.2,https://www.linkedin.com/company/con-doit/,708.0,761.5,0.233449477351916,0.3079,505.0,5.3121,7827012.0,6570000.0,6570000.0,4250000.0,4.0,4250000.0,seed,11.0,seed,seed,private,N/A,0.0,0.0,"Electric Vehicle,Electrical Distribution,Energy Management,Information Technology","Birmingham,Alabama,United States,North America",Birmingham,Alabama,United States,2.0,"Ian Hoppe,Jim Crapia",Independent,0.0,0.0,0.0,unknown,8.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
4b7d3e1c-037e-404f-9972-67e36d401624,RecNation Storage,"RecNation Storage (""RecNation"" or the ""Company""), the owner, operator, and developer of specialized recreational vehicle and marine storage facilities,","RecNation Storage is a family-run business focused on designing, building, and operating premium class facilities.",2020-01-01,active,for_profit,11-50,53857,49236,-0.1,0.0,-0.2,https://www.linkedin.com/company/recnation-storage/,15298.0,28906.1666666667,-0.713359565298857,0.4854,297.0,2.5582,1347218.0,500000000.0,0.0,0.0,1.0,500000000.0,Unknown,8.0,Unknown,debt_financing,private,N/A,0.0,0.0,"Facility Management,Recreational Vehicles","Wylie,Texas,United States,North America",Wylie,Texas,United States,2.0,unknown,Independent,0.0,0.0,0.0,unknown,7.0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1
db81b42c-71b4-4b3f-ae8a-111b4c4b6003,Forian,"Forian provides a unique suite of SaaS solutions, data management capabilities, and proprietary data and analytics to optimize and measure operational, clinical, and financial performance for customers within the traditional and emerging life sciences, healthcare payor and provider segments as well as cannabis manufacturers, dispensaries, cultivators and regulators.","Forian provides a unique suite of SaaS solutions, data management capabilities, and proprietary data and analytics.",2021-01-01,active,for_profit,51-100,53905,49283,1.0,-0.3,-0.8,https://www.linkedin.com/company/forianinc,1588.0,3025.83333333333,0.159124087591241,0.3552,147.0,2.3627,5459730.0,12000000.0,12000000.0,12000000.0,1.0,12000000.0,post_ipo_equity,1.0,ipo,post_ipo_equity,public,FORA,0.0,0.0,"Analytics,Data Management,Data Visualization,SaaS","Newtown,Pennsylvania,United States,North America",Newtown,Pennsylvania,United States,2.0,"Adam Dublin,Max Wygod",Acquirer,1.0,0.0,1.0,unknown,10.0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0
39b3c5a3-ec37-4301-9818-26818b8bcad1,PostgresML,PostgresML is an AI application database. It is a Rust-written open-source Postgres extension.PostgresML instantly scales workloads with dedicated replicas or serverless GPU-accelerated cloud.,PostgresML is an interactive AI-powered application.,2022-01-01,active,for_profit,1-10,53913,49290,-0.1,0.5,-0.7,https://www.linkedin.com/company/postgresml,0.0,0.0,0.0,0.5572,238.0,2.2011,30181969.0,4700000.0,4700000.0,4700000.0,1.0,4700000.0,seed,8.0,seed,seed,private,N/A,0.0,0.0,"Artificial Intelligence (AI),Cloud Data Services,Information Technology","San Francisco,California,United States,North America",San Francisco,California,United States,2.0,unknown,Independent,0.0,0.0,0.0,unknown,7.0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
d2103fd4-dc17-41d1-836b-54c1c4867b2f,Summit Wealth Systems,"Summit Wealth Systems is a cloud software company that enables wealth managers and their clients with abundance. It provides a cloud-based and mobile software platform for wealth managers to manage and improve their client relationships. By developing each firm's own private tech stack, the company uses cloud-native technologies to enable advisors to design their own personalized, modern, mobile, and desktop applications. Summit combines personalized wealth modeling, financial planning, and advisor-client collaboration tools with portfolio management and performance reporting capabilities to provide advisors and their clients with a more humanized wealth experience.",Summit Wealth Systems is a cloud software company that enables wealth managers and their clients with abundance.,2019-01-01,active,for_profit,11-50,54079,49451,-0.1,-0.3,-0.2,https://www.linkedin.com/company/summit-wealth-systems/,0.0,0.0,0.0,0.5572,238.0,2.2011,30181969.0,20000000.0,20000000.0,20000000.0,2.0,20000000.0,series_a,4.0,m_and_a,series_a,private,N/A,0.0,0.0,"Business Development,Consulting,Wealth Management","San Francisco,California,United States,North America",San Francisco,California,United States,2.0,"Anthony Sperling,Reed Colley",Acquired,0.0,0.0,0.0,unknown,7.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
7be9d17b-d586-414c-84ab-5d70f8aa4998,Old Salt,"Old Salt offers fresh meats from livestock raised in landscapes. The company was founded by Andrew Mace, Ross Eikenbary, Caroline Webster, Nick Wiseman, and Cole Mannix in 2021 and is headquartered in Helena, Montana, United States.",Old Salt offers fresh meats from livestock raised in landscapes.,2021-01-01,active,for_profit,1-10,54368,49723,-0.1,-0.6,1.7,unknown,31384.0,7319.5,7.7105190119345,0.4961,307.0,2.8992,769590.0,4004797.0,3879797.0,3879797.0,2.0,3879797.0,seed,1.0,seed,seed,private,N/A,0.0,0.0,"Consumer Goods,Food and Beverage,Livestock","Helena,Montana,United States,North America",Helena,Montana,United States,5.0,"Andrew Mace,Caroline Webster,Cole Mannix,Nick Wiseman,Ross Eikenbary",Independent,0.0,0.0,0.0,unknown,14.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
952472f3-0787-4c38-8e75-6e3fa60c088f,Noba,"Noba is a technology company building a more open global financial system. They offer a mobile application that enables users to access, hold, send, and receive information. This gives organizations a financial incentive to recruit and keep talent. Use the power of digital currency to shield the team against inflation.",Noba is a tech business building a more open world financial system.,2022-01-01,active,for_profit,11-50,54382,49736,-0.9,-3.0,0.6,https://www.linkedin.com/company/noba-tech/,192.0,0.0,-0.645101663585952,1.0,0.0,1.0,15018633.0,5000000.0,5000000.0,5000000.0,1.0,5000000.0,pre_seed,10.0,seed,pre_seed,private,N/A,0.0,0.0,"Financial Services,FinTech","Miami,Florida,United States,North America",Miami,Florida,United States,1.0,Nadav Ben-Chanoch,Independent,0.0,0.0,0.0,unknown,10.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
aafbe798-c51f-4c52-a132-076bc49d3602,Laconic Infrastructure Partners,Laconic Infrastructure Partners specializes in providing integrated environmental intelligence services. It collects and analyzes complex environmental data at-scale to provide understandable and actionable insights that facilitate strategic decision-making.,Laconic Infrastructure Partners specializes in providing integrated environmental intelligence services.,2019-01-01,active,for_profit,51-100,54571,49913,-0.2,-0.9,-0.3,https://www.linkedin.com/company/laconicglobal/,167.0,464.166666666667,-0.705467372134039,1.0,0.0,1.0,16057823.0,12240000.0,12240000.0,12240000.0,1.0,12240000.0,undisclosed,1.0,Unknown,undisclosed,private,N/A,0.0,0.0,"Artificial Intelligence (AI),Environmental Consulting,Information Technology","Chicago,Illinois,United States,North America",Chicago,Illinois,United States,1.0,Andrew Gilmour,Independent,0.0,0.0,4.0,unknown,19.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0
a2ce445e-aeca-4ce0-9bad-68e67dd49a25,Standard Biocarbon,"Standard Biocarbon is a manufacturer of a near-pure carbon commodity for farming and construction. Its purpose-made, clean, source-verified biomass helps clients to improve the digestive biome in ruins, increase nutrient uptake, and reduce methane production.",Standard Biocarbon is a manufacturer of a near-pure carbon commodity for farming and construction.,2020-01-01,active,for_profit,1-10,54712,50046,0.0,-0.6,2.4,https://www.linkedin.com/company/standardbiocarbon/,737.0,303.833333333333,2.63054187192118,0.8019,711.0,1.3962,7685201.0,5958317.0,5158317.0,5158317.0,2.0,5158317.0,seed,2.0,seed,seed,private,N/A,0.0,0.0,"Biomass Energy,Commercial,Farming","Portland,Maine,United States,North America",Portland,Maine,United States,2.0,"Fred Horton,Tom Horton",Independent,0.0,0.0,0.0,unknown,14.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
0483384b-6b3e-4bc0-a325-d4b8b78db887,Renewell Energy,"Renewell converts idle oil and gas wells that need to be plugged into gravity-based, flexible energy storage by lowering a weight (connected via wire rope to a regenerative winch) down a repurposed wellbore to push electricity onto the grid when demand is high and raising it back up when demand is low. Renewell is based in Bakersfield, CA.",Oil wells that end well.,2020-05-01,active,for_profit,1-10,54713,50047,0.2,1.2,-0.6,https://www.linkedin.com/company/renewell-energy,170.0,273.666666666667,3.72222222222222,0.0,379.0,3.1529,15899295.0,4115000.0,4115000.0,0.0,4.0,0.0,seed,7.0,seed,seed,private,N/A,0.0,0.0,"Energy,Energy Storage,Environmental Engineering,Oil and Gas,Renewable Energy","Bakersfield,California,United States,North America",Bakersfield,California,United States,2.0,unknown,Independent,0.0,0.0,1.0,unknown,4.0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0
